"sep=	"
ECL_S02_TimestampSync_Unix_CAL	ECL_S02_GSR_Range_CAL	ECL_S02_GSR_Skin_Conductance_CAL	ECL_S02_GSR_Skin_Resistance_CAL	ECL_S02_PPG_A12_CAL	
ms	no_units	uS	kOhms	mV	
1.712646411480111E12	1.0	5.602991665709436	178.4760820045558	1552.3809523809523	
1.7126464114996123E12	1.0	5.602991665709436	178.4760820045558	1546.5201465201465	
1.7126464115191133E12	1.0	5.613202128881572	178.1514324693042	1524.5421245421244	
1.7126464115386145E12	1.0	5.6183073604676395	177.9895502044525	1505.4945054945053	
1.7126464115581155E12	1.0	5.623412592053707	177.82796187017703	1484.2490842490843	
1.7126464115776167E12	1.0	5.628517823639775	177.66666666666666	1473.9926739926739	
1.712646411597118E12	1.0	5.633623055225843	177.5056637970095	1463.7362637362637	
1.712646411616619E12	1.0	5.63872828681191	177.34495246717972	1460.8058608058607	
1.71264641163612E12	1.0	5.643833518397978	177.18453188602442	1450.5494505494505	
1.712646411655621E12	1.0	5.648938749984047	177.0244012652508	1421.9780219780218	
1.7126464116751223E12	1.0	5.654043981570114	176.8645598194131	1408.7912087912086	
1.7126464116946235E12	1.0	5.659149213156182	176.70500676589987	1395.6043956043954	
1.7126464117141245E12	1.0	5.66425444474225	176.54574132492112	1375.091575091575	
1.7126464117336257E12	1.0	5.669359676328318	176.38676271949572	1363.3699633699632	
1.7126464117531267E12	1.0	5.674464907914385	176.2280701754386	1367.032967032967	
1.712646411772628E12	1.0	5.684675371086521	175.91154018859453	1370.6959706959706	
1.712646411792129E12	1.0	5.689780602672588	175.75370121130553	1364.102564102564	
1.7126464118116301E12	1.0	5.694885834258656	175.5961452263559	1363.3699633699632	
1.7126464118311313E12	1.0	5.699991065844724	175.43887147335423	1358.2417582417581	
1.7126464118506323E12	1.0	5.705096297430792	175.28187919463087	1347.985347985348	
1.7126464118701335E12	1.0	5.710201529016859	175.12516763522575	1342.8571428571427	
1.7126464118896345E12	1.0	5.710201529016859	175.12516763522575	1323.8095238095236	
1.7126464119091357E12	1.0	5.720411992188995	174.81258366800537	1299.6336996336995	
1.7126464119286367E12	1.0	5.725517223775063	174.65670976370933	1287.9120879120878	
1.712646411948138E12	1.0	5.725517223775063	174.65670976370933	1298.9010989010987	
1.7126464119676392E12	1.0	5.730622455361131	174.5011135857461	1319.4139194139193	
1.7126464119871401E12	1.0	5.735727686947199	174.34579439252337	1338.4615384615383	
1.7126464120066414E12	1.0	5.740832918533267	174.1907514450867	1361.904761904762	
1.7126464120261423E12	1.0	5.740832918533267	174.1907514450867	1407.3260073260071	
1.7126464120456436E12	1.0	5.7459381501193345	174.03598400710797	1472.5274725274724	
1.7126464120651448E12	1.0	5.751043381705402	173.88149134487352	1518.6813186813185	
1.7126464120846458E12	1.0	5.751043381705402	173.88149134487352	1545.7875457875457	
1.712646412104147E12	1.0	5.75614861329147	173.72727272727275	1554.5787545787546	
1.712646412123648E12	1.0	5.75614861329147	173.72727272727275	1554.5787545787546	
1.7126464121431492E12	1.0	5.761253844877538	173.57332742578646	1554.5787545787546	
1.7126464121626501E12	1.0	5.761253844877538	173.57332742578646	1565.5677655677655	
