ms	no_units	uS	kOhms	mV	
1.7127133247103757E12	3.0	0.10456210456210459	9563.69426751592	1548.7179487179485	
1.712713324729878E12	3.0	0.10456210456210459	9563.69426751592	1516.4835164835163	
1.7127133247493801E12	3.0	0.10500610500610504	9523.255813953485	1493.040293040293	
1.7127133247688823E12	3.0	0.10500610500610504	9523.255813953485	1460.8058608058607	
1.7127133247883845E12	3.0	0.10456210456210459	9563.69426751592	1423.4432234432234	
1.7127133248078867E12	3.0	0.10500610500610504	9523.255813953485	1391.2087912087911	
1.712713324827389E12	3.0	0.10456210456210459	9563.69426751592	1378.021978021978	
1.7127133248468914E12	3.0	0.10500610500610504	9523.255813953485	1368.4981684981683	
1.7127133248663936E12	3.0	0.10456210456210459	9563.69426751592	1358.2417582417581	
1.7127133248858958E12	3.0	0.10456210456210459	9563.69426751592	1343.5897435897434	
1.712713324905398E12	3.0	0.10456210456210459	9563.69426751592	1331.135531135531	
1.7127133249249001E12	3.0	0.10456210456210459	9563.69426751592	1315.018315018315	
1.7127133249444023E12	3.0	0.10456210456210459	9563.69426751592	1305.4945054945053	
1.7127133249639045E12	3.0	0.1041181041181041	9604.477611940301	1317.216117216117	
1.7127133249834067E12	3.0	0.10456210456210459	9563.69426751592	1312.087912087912	
1.7127133250029092E12	3.0	0.10456210456210459	9563.69426751592	1296.7032967032967	
1.7127133250224114E12	3.0	0.1041181041181041	9604.477611940301	1293.040293040293	
1.7127133250419136E12	3.0	0.1041181041181041	9604.477611940301	1289.3772893772893	
1.7127133250614158E12	3.0	0.1041181041181041	9604.477611940301	1294.5054945054944	
1.712713325080918E12	3.0	0.1041181041181041	9604.477611940301	1321.6117216117216	
1.7127133251004202E12	3.0	0.1041181041181041	9604.477611940301	1402.9304029304028	
1.7127133251199224E12	3.0	0.1041181041181041	9604.477611940301	1551.6483516483515	
1.7127133251394246E12	3.0	0.1041181041181041	9604.477611940301	1736.263736263736	
1.712713325158927E12	3.0	0.10456210456210459	9563.69426751592	1892.3076923076922	
1.7127133251784292E12	3.0	0.1041181041181041	9604.477611940301	1988.278388278388	
1.7127133251979314E12	3.0	0.10456210456210459	9563.69426751592	2015.3846153846152	
1.7127133252174336E12	3.0	0.10456210456210459	9563.69426751592	1980.9523809523807	
1.7127133252369358E12	3.0	0.10456210456210459	9563.69426751592	1909.1575091575091	
1.712713325256438E12	3.0	0.10456210456210459	9563.69426751592	1814.6520146520145	
1.7127133252759402E12	3.0	0.10456210456210459	9563.69426751592	1717.216117216117	
1.7127133252954424E12	3.0	0.10456210456210459	9563.69426751592	1634.4322344322343	
1.7127133253149446E12	3.0	0.10456210456210459	9563.69426751592	1569.9633699633698	
1.712713325334447E12	3.0	0.10500610500610504	9523.255813953485	1530.4029304029302	
1.7127133253539492E12	3.0	0.10456210456210459	9563.69426751592	1511.3553113553112	
1.7127133253734514E12	3.0	0.10456210456210459	9563.69426751592	1505.4945054945053	
1.7127133253929536E12	3.0	0.10456210456210459	9563.69426751592	1512.087912087912	
1.7127133254124558E12	3.0	0.10456210456210459	9563.69426751592	1517.9487179487178	
1.712713325431958E12	3.0	0.10500610500610504	9523.255813953485	1522.3443223443223	
1.7127133254514602E12	3.0	0.10500610500610504	9523.255813953485	1523.0769230769229	
1.7127133254709624E12	3.0	0.10500610500610504	9523.255813953485	1508.4249084249084	
1.7127133254904648E12	3.0	0.10500610500610504	9523.255813953485	1497.4358974358972	
1.712713325509967E12	3.0	0.10500610500610504	9523.255813953485	1484.2490842490843	
1.7127133255294692E12	3.0	0.10500610500610504	9523.255813953485	1467.3992673992673	
1.7127133255489714E12	3.0	0.10500610500610504	9523.255813953485	1443.2234432234432	
1.7127133255684736E12	3.0	0.10500610500610504	9523.255813953485	1414.6520146520145	
1.7127133255879758E12	3.0	0.10500610500610504	9523.255813953485	1397.069597069597	
1.712713325607478E12	3.0	0.10500610500610504	9523.255813953485	1387.5457875457876	
1.7127133256269802E12	3.0	0.10500610500610504	9523.255813953485	1381.6849816849815	
1.7127133256464827E12	3.0	0.10456210456210459	9563.69426751592	1370.6959706959706	
1.7127133256659849E12	3.0	0.10456210456210459	9563.69426751592	1359.7069597069597	
1.712713325685487E12	3.0	0.10456210456210459	9563.69426751592	1353.113553113553	
1.7127133257049893E12	3.0	0.1041181041181041	9604.477611940301	1350.18315018315	
1.7127133257244915E12	3.0	0.10456210456210459	9563.69426751592	1345.7875457875457	
1.7127133257439937E12	3.0	0.1041181041181041	9604.477611940301	1338.4615384615383	
1.7127133257634958E12	3.0	0.10456210456210459	9563.69426751592	1326.7399267399267	
1.712713325782998E12	3.0	0.10456210456210459	9563.69426751592	1315.018315018315	
1.7127133258025005E12	3.0	0.10456210456210459	9563.69426751592	1315.7509157509157	
1.7127133258220027E12	3.0	0.10456210456210459	9563.69426751592	1331.8681318681317	
1.712713325841505E12	3.0	0.10456210456210459	9563.69426751592	1389.7435897435896	
1.712713325861007E12	3.0	0.10456210456210459	9563.69426751592	1512.087912087912	
1.7127133258805093E12	3.0	0.10456210456210459	9563.69426751592	1666.6666666666665	
1.7127133259000115E12	3.0	0.10456210456210459	9563.69426751592	1810.2564102564102	
1.7127133259195137E12	3.0	0.10456210456210459	9563.69426751592	1917.216117216117	
1.7127133259390159E12	3.0	0.10456210456210459	9563.69426751592	1971.4285714285713	
1.7127133259585183E12	3.0	0.10456210456210459	9563.69426751592	1953.8461538461538	
1.7127133259780205E12	3.0	0.10500610500610504	9523.255813953485	1876.1904761904761	
1.7127133259975227E12	3.0	0.10456210456210459	9563.69426751592	1784.6153846153845	
1.712713326017025E12	3.0	0.10500610500610504	9523.255813953485	1695.970695970696	
1.712713326036527E12	3.0	0.10456210456210459	9563.69426751592	1608.7912087912086	
1.7127133260560293E12	3.0	0.10456210456210459	9563.69426751592	1536.9963369963368	
1.7127133260755315E12	3.0	0.10456210456210459	9563.69426751592	1493.040293040293	
1.7127133260950337E12	3.0	0.10456210456210459	9563.69426751592	1471.062271062271	
1.7127133261145361E12	3.0	0.10500610500610504	9523.255813953485	1466.6666666666665	
1.7127133261340383E12	3.0	0.10456210456210459	9563.69426751592	1467.3992673992673	
1.7127133261535405E12	3.0	0.10500610500610504	9523.255813953485	1467.3992673992673	
1.7127133261730427E12	3.0	0.10500610500610504	9523.255813953485	1468.8644688644688	
1.712713326192545E12	3.0	0.10500610500610504	9523.255813953485	1469.5970695970695	
1.712713326212047E12	3.0	0.10500610500610504	9523.255813953485	1462.2710622710622	
1.7127133262315493E12	3.0	0.10500610500610504	9523.255813953485	1447.6190476190475	
1.7127133262510515E12	3.0	0.10500610500610504	9523.255813953485	1419.047619047619	
1.712713326270554E12	3.0	0.10500610500610504	9523.255813953485	1392.6739926739926	
1.7127133262900562E12	3.0	0.10500610500610504	9523.255813953485	1375.091575091575	
1.7127133263095583E12	3.0	0.10456210456210459	9563.69426751592	1364.102564102564	
1.7127133263290605E12	3.0	0.10500610500610504	9523.255813953485	1356.0439560439559	
1.7127133263485627E12	3.0	0.10456210456210459	9563.69426751592	1345.054945054945	
1.712713326368065E12	3.0	0.10456210456210459	9563.69426751592	1329.6703296703297	
1.7127133263875671E12	3.0	0.10456210456210459	9563.69426751592	1315.7509157509157	
1.7127133264070693E12	3.0	0.10456210456210459	9563.69426751592	1290.8424908424909	
1.7127133264265715E12	3.0	0.10456210456210459	9563.69426751592	1262.2710622710622	
1.712713326446074E12	3.0	0.10456210456210459	9563.69426751592	1238.8278388278388	
1.7127133264655762E12	3.0	0.1041181041181041	9604.477611940301	1227.106227106227	
1.7127133264850784E12	3.0	0.10456210456210459	9563.69426751592	1227.106227106227	
1.7127133265045806E12	3.0	0.1041181041181041	9604.477611940301	1231.5018315018315	
1.7127133265240828E12	3.0	0.10456210456210459	9563.69426751592	1229.3040293040292	
1.712713326543585E12	3.0	0.10456210456210459	9563.69426751592	1227.8388278388277	
1.7127133265630872E12	3.0	0.10456210456210459	9563.69426751592	1243.2234432234432	
1.7127133265825894E12	3.0	0.1041181041181041	9604.477611940301	1276.923076923077	
1.7127133266020918E12	3.0	0.10456210456210459	9563.69426751592	1348.7179487179487	
1.712713326621594E12	3.0	0.1041181041181041	9604.477611940301	1480.5860805860805	
1.7127133266410962E12	3.0	0.10456210456210459	9563.69426751592	1631.5018315018315	
1.7127133266605984E12	3.0	0.10456210456210459	9563.69426751592	1750.18315018315	
1.7127133266801006E12	3.0	0.10456210456210459	9563.69426751592	1816.8498168498168	
1.7127133266996028E12	3.0	0.10456210456210459	9563.69426751592	1841.7582417582416	
1.712713326719105E12	3.0	0.10456210456210459	9563.69426751592	1831.5018315018315	
1.7127133267386072E12	3.0	0.10456210456210459	9563.69426751592	1778.7545787545787	
1.7127133267581096E12	3.0	0.10456210456210459	9563.69426751592	1696.7032967032967	
1.7127133267776118E12	3.0	0.10456210456210459	9563.69426751592	1610.989010989011	
1.712713326797114E12	3.0	0.10456210456210459	9563.69426751592	1529.6703296703295	
1.7127133268166162E12	3.0	0.10456210456210459	9563.69426751592	1462.2710622710622	
1.7127133268361184E12	3.0	0.10456210456210459	9563.69426751592	1417.5824175824175	
1.7127133268556206E12	3.0	0.10456210456210459	9563.69426751592	1382.4175824175823	
1.7127133268751228E12	3.0	0.10456210456210459	9563.69426751592	1369.9633699633698	
1.712713326894625E12	3.0	0.10456210456210459	9563.69426751592	1373.6263736263736	
1.7127133269141274E12	3.0	0.10456210456210459	9563.69426751592	1380.2197802197802	
1.7127133269336296E12	3.0	0.10456210456210459	9563.69426751592	1383.150183150183	
1.7127133269531318E12	3.0	0.10456210456210459	9563.69426751592	1368.4981684981683	
1.712713326972634E12	3.0	0.10456210456210459	9563.69426751592	1349.4505494505493	
1.7127133269921362E12	3.0	0.10456210456210459	9563.69426751592	1334.7985347985348	
1.7127133270116384E12	3.0	0.10456210456210459	9563.69426751592	1320.14652014652	
1.7127133270311406E12	3.0	0.1041181041181041	9604.477611940301	1306.227106227106	
1.7127133270506428E12	3.0	0.10456210456210459	9563.69426751592	1282.7838827838827	
1.7127133270701453E12	3.0	0.1041181041181041	9604.477611940301	1255.6776556776556	
1.7127133270896475E12	3.0	0.1041181041181041	9604.477611940301	1236.6300366300366	
1.7127133271091497E12	3.0	0.1041181041181041	9604.477611940301	1224.1758241758241	
1.7127133271286519E12	3.0	0.1041181041181041	9604.477611940301	1212.4542124542124	
1.712713327148154E12	3.0	0.10456210456210459	9563.69426751592	1208.058608058608	
1.7127133271676562E12	3.0	0.10456210456210459	9563.69426751592	1207.3260073260074	
1.7127133271871584E12	3.0	0.10456210456210459	9563.69426751592	1201.4652014652013	
1.7127133272066606E12	3.0	0.1041181041181041	9604.477611940301	1183.8827838827838	
1.712713327226163E12	3.0	0.10456210456210459	9563.69426751592	1172.161172161172	
1.7127133272456653E12	3.0	0.10456210456210459	9563.69426751592	1163.3699633699632	
1.7127133272651675E12	3.0	0.1041181041181041	9604.477611940301	1156.0439560439559	
1.7127133272846697E12	3.0	0.1041181041181041	9604.477611940301	1150.18315018315	
1.7127133273041719E12	3.0	0.1041181041181041	9604.477611940301	1145.7875457875457	
1.712713327323674E12	3.0	0.1041181041181041	9604.477611940301	1168.4981684981685	
1.7127133273431763E12	3.0	0.1041181041181041	9604.477611940301	1217.5824175824175	
1.7127133273626785E12	3.0	0.10456210456210459	9563.69426751592	1287.179487179487	
1.712713327382181E12	3.0	0.10456210456210459	9563.69426751592	1378.021978021978	
1.712713327401683E12	3.0	0.10456210456210459	9563.69426751592	1486.4468864468863	
1.7127133274211853E12	3.0	0.1041181041181041	9604.477611940301	1586.080586080586	
1.7127133274406875E12	3.0	0.10456210456210459	9563.69426751592	1657.8754578754579	
1.7127133274601897E12	3.0	0.10456210456210459	9563.69426751592	1682.7838827838827	
1.712713327479692E12	3.0	0.10456210456210459	9563.69426751592	1660.8058608058607	
1.712713327499194E12	3.0	0.10456210456210459	9563.69426751592	1603.6630036630036	
1.7127133275186963E12	3.0	0.1041181041181041	9604.477611940301	1536.263736263736	
1.7127133275381987E12	3.0	0.10456210456210459	9563.69426751592	1468.8644688644688	
1.712713327557701E12	3.0	0.10456210456210459	9563.69426751592	1420.5128205128203	
1.7127133275772031E12	3.0	0.10456210456210459	9563.69426751592	1378.021978021978	
1.7127133275967053E12	3.0	0.10456210456210459	9563.69426751592	1350.18315018315	
1.7127133276162075E12	3.0	0.10456210456210459	9563.69426751592	1328.937728937729	
1.7127133276357097E12	3.0	0.1041181041181041	9604.477611940301	1309.89010989011	
1.712713327655212E12	3.0	0.1041181041181041	9604.477611940301	1301.8315018315018	
1.712713327674714E12	3.0	0.10456210456210459	9563.69426751592	1302.5641025641025	
1.7127133276942163E12	3.0	0.1041181041181041	9604.477611940301	1318.6813186813185	
1.7127133277137188E12	3.0	0.1041181041181041	9604.477611940301	1326.007326007326	
1.712713327733221E12	3.0	0.10456210456210459	9563.69426751592	1326.007326007326	
1.7127133277527231E12	3.0	0.10456210456210459	9563.69426751592	1320.14652014652	
1.7127133277722253E12	3.0	0.10456210456210459	9563.69426751592	1309.1575091575091	
1.7127133277917275E12	3.0	0.1041181041181041	9604.477611940301	1298.9010989010987	
1.7127133278112297E12	3.0	0.1041181041181041	9604.477611940301	1280.5860805860805	
1.712713327830732E12	3.0	0.1041181041181041	9604.477611940301	1264.4688644688645	
1.7127133278502341E12	3.0	0.1041181041181041	9604.477611940301	1243.956043956044	
1.7127133278697366E12	3.0	0.1041181041181041	9604.477611940301	1221.9780219780218	
1.7127133278892388E12	3.0	0.1041181041181041	9604.477611940301	1205.128205128205	
1.712713327908741E12	3.0	0.1041181041181041	9604.477611940301	1189.7435897435896	
1.7127133279282432E12	3.0	0.1041181041181041	9604.477611940301	1180.2197802197802	
1.7127133279477454E12	3.0	0.1041181041181041	9604.477611940301	1185.3479853479853	
1.7127133279672476E12	3.0	0.1041181041181041	9604.477611940301	1183.150183150183	
1.7127133279867498E12	3.0	0.10456210456210459	9563.69426751592	1179.4871794871794	
1.712713328006252E12	3.0	0.1041181041181041	9604.477611940301	1174.3589743589744	
1.7127133280257544E12	3.0	0.10456210456210459	9563.69426751592	1180.2197802197802	
1.7127133280452566E12	3.0	0.1041181041181041	9604.477611940301	1182.4175824175823	
1.7127133280647588E12	3.0	0.1041181041181041	9604.477611940301	1182.4175824175823	
1.712713328084261E12	3.0	0.1041181041181041	9604.477611940301	1192.6739926739926	
1.7127133281037632E12	3.0	0.1041181041181041	9604.477611940301	1210.2564102564102	
1.7127133281232654E12	3.0	0.1041181041181041	9604.477611940301	1243.2234432234432	
1.7127133281427676E12	3.0	0.1041181041181041	9604.477611940301	1323.8095238095236	
1.7127133281622698E12	3.0	0.1041181041181041	9604.477611940301	1429.3040293040292	
1.7127133281817722E12	3.0	0.1041181041181041	9604.477611940301	1527.4725274725274	
1.7127133282012744E12	3.0	0.1041181041181041	9604.477611940301	1604.3956043956043	
1.7127133282207766E12	3.0	0.1041181041181041	9604.477611940301	1633.6996336996335	
1.7127133282402788E12	3.0	0.1041181041181041	9604.477611940301	1616.117216117216	
1.712713328259781E12	3.0	0.1041181041181041	9604.477611940301	1576.5567765567764	
1.7127133282792832E12	3.0	0.1041181041181041	9604.477611940301	1520.14652014652	
1.7127133282987854E12	3.0	0.1041181041181041	9604.477611940301	1460.8058608058607	
1.7127133283182876E12	3.0	0.1041181041181041	9604.477611940301	1408.058608058608	
1.71271332833779E12	3.0	0.1041181041181041	9604.477611940301	1375.8241758241757	
1.7127133283572922E12	3.0	0.1041181041181041	9604.477611940301	1363.3699633699632	
1.7127133283767944E12	3.0	0.1041181041181041	9604.477611940301	1355.3113553113553	
1.7127133283962966E12	3.0	0.10456210456210459	9563.69426751592	1352.3809523809523	
1.7127133284157988E12	3.0	0.1041181041181041	9604.477611940301	1351.6483516483515	
1.712713328435301E12	3.0	0.1041181041181041	9604.477611940301	1365.5677655677655	
1.7127133284548032E12	3.0	0.1041181041181041	9604.477611940301	1372.161172161172	
1.7127133284743054E12	3.0	0.1041181041181041	9604.477611940301	1371.4285714285713	
1.7127133284938079E12	3.0	0.1041181041181041	9604.477611940301	1367.032967032967	
1.71271332851331E12	3.0	0.1041181041181041	9604.477611940301	1353.8461538461538	
1.7127133285328123E12	3.0	0.10456210456210459	9563.69426751592	1338.4615384615383	
1.7127133285523145E12	3.0	0.1041181041181041	9604.477611940301	1317.216117216117	
1.7127133285718167E12	3.0	0.1041181041181041	9604.477611940301	1297.4358974358975	
1.7127133285913188E12	3.0	0.1041181041181041	9604.477611940301	1276.1904761904761	
1.712713328610821E12	3.0	0.1041181041181041	9604.477611940301	1279.120879120879	
1.7127133286303232E12	3.0	0.1041181041181041	9604.477611940301	1292.3076923076922	
1.7127133286498257E12	3.0	0.1041181041181041	9604.477611940301	1284.9816849816848	
1.712713328669328E12	3.0	0.1041181041181041	9604.477611940301	1268.131868131868	
1.71271332868883E12	3.0	0.1041181041181041	9604.477611940301	1252.014652014652	
1.7127133287083323E12	3.0	0.1041181041181041	9604.477611940301	1227.8388278388277	
1.7127133287278345E12	3.0	0.1041181041181041	9604.477611940301	1209.5238095238094	
1.7127133287473367E12	3.0	0.1041181041181041	9604.477611940301	1205.8608058608058	
1.7127133287668389E12	3.0	0.1041181041181041	9604.477611940301	1207.3260073260074	
1.712713328786341E12	3.0	0.1041181041181041	9604.477611940301	1201.4652014652013	
1.7127133288058435E12	3.0	0.1041181041181041	9604.477611940301	1180.952380952381	
1.7127133288253457E12	3.0	0.1041181041181041	9604.477611940301	1174.3589743589744	
1.712713328844848E12	3.0	0.1041181041181041	9604.477611940301	1200.0	
1.71271332886435E12	3.0	0.1041181041181041	9604.477611940301	1251.2820512820513	
1.7127133288838523E12	3.0	0.1041181041181041	9604.477611940301	1326.007326007326	
1.7127133289033545E12	3.0	0.1041181041181041	9604.477611940301	1432.2344322344322	
1.7127133289228567E12	3.0	0.1041181041181041	9604.477611940301	1548.7179487179485	
1.712713328942359E12	3.0	0.1041181041181041	9604.477611940301	1649.8168498168498	
1.712713328961861E12	3.0	0.1041181041181041	9604.477611940301	1698.168498168498	
1.7127133289813635E12	3.0	0.1041181041181041	9604.477611940301	1705.4945054945053	
1.7127133290008657E12	3.0	0.1041181041181041	9604.477611940301	1684.249084249084	
1.712713329020368E12	3.0	0.1041181041181041	9604.477611940301	1632.9670329670328	
1.71271332903987E12	3.0	0.1041181041181041	9604.477611940301	1572.8937728937728	
1.7127133290593723E12	3.0	0.1041181041181041	9604.477611940301	1523.8095238095236	
1.7127133290788745E12	3.0	0.1041181041181041	9604.477611940301	1479.8534798534797	
1.7127133290983767E12	3.0	0.1041181041181041	9604.477611940301	1435.8974358974358	
1.712713329117879E12	3.0	0.1041181041181041	9604.477611940301	1400.0	
1.7127133291373813E12	3.0	0.1041181041181041	9604.477611940301	1383.8827838827838	
1.7127133291568835E12	3.0	0.1041181041181041	9604.477611940301	1389.0109890109889	
1.7127133291763857E12	3.0	0.1041181041181041	9604.477611940301	1397.8021978021977	
1.712713329195888E12	3.0	0.1041181041181041	9604.477611940301	1402.9304029304028	
1.7127133292153901E12	3.0	0.1041181041181041	9604.477611940301	1405.8608058608058	
1.7127133292348923E12	3.0	0.1041181041181041	9604.477611940301	1405.128205128205	
1.7127133292543945E12	3.0	0.1041181041181041	9604.477611940301	1389.0109890109889	
1.7127133292738967E12	3.0	0.1041181041181041	9604.477611940301	1372.161172161172	
1.7127133292933992E12	3.0	0.1041181041181041	9604.477611940301	1350.9157509157508	
1.7127133293129014E12	3.0	0.1041181041181041	9604.477611940301	1325.2747252747251	
1.7127133293324036E12	3.0	0.1041181041181041	9604.477611940301	1298.168498168498	
1.7127133293519058E12	3.0	0.1041181041181041	9604.477611940301	1294.5054945054944	
1.712713329371408E12	3.0	0.1041181041181041	9604.477611940301	1293.040293040293	
1.7127133293909102E12	3.0	0.1041181041181041	9604.477611940301	1284.2490842490843	
1.7127133294104124E12	3.0	0.10367410367410364	9645.610278372595	1271.062271062271	
1.7127133294299146E12	3.0	0.1041181041181041	9604.477611940301	1258.6080586080586	
1.712713329449417E12	3.0	0.1041181041181041	9604.477611940301	1233.6996336996335	
1.7127133294689192E12	3.0	0.1041181041181041	9604.477611940301	1210.2564102564102	
1.7127133294884214E12	3.0	0.1041181041181041	9604.477611940301	1215.3846153846152	
1.7127133295079236E12	3.0	0.1041181041181041	9604.477611940301	1212.4542124542124	
1.7127133295274258E12	3.0	0.1041181041181041	9604.477611940301	1208.7912087912086	
1.712713329546928E12	3.0	0.1041181041181041	9604.477611940301	1206.5934065934066	
1.7127133295664302E12	3.0	0.1041181041181041	9604.477611940301	1208.058608058608	
1.7127133295859324E12	3.0	0.1041181041181041	9604.477611940301	1214.6520146520145	
1.7127133296054348E12	3.0	0.1041181041181041	9604.477611940301	1236.6300366300366	
1.712713329624937E12	3.0	0.10367410367410364	9645.610278372595	1290.10989010989	
1.7127133296444392E12	3.0	0.10367410367410364	9645.610278372595	1382.4175824175823	
1.7127133296639414E12	3.0	0.1041181041181041	9604.477611940301	1511.3553113553112	
1.7127133296834436E12	3.0	0.1041181041181041	9604.477611940301	1648.3516483516482	
1.7127133297029458E12	3.0	0.1041181041181041	9604.477611940301	1753.8461538461538	
1.712713329722448E12	3.0	0.1041181041181041	9604.477611940301	1802.197802197802	
1.7127133297419502E12	3.0	0.1041181041181041	9604.477611940301	1803.6630036630036	
1.7127133297614526E12	3.0	0.1041181041181041	9604.477611940301	1772.161172161172	
1.7127133297809548E12	3.0	0.1041181041181041	9604.477611940301	1710.6227106227104	
1.712713329800457E12	3.0	0.1041181041181041	9604.477611940301	1638.095238095238	
1.7127133298199592E12	3.0	0.1041181041181041	9604.477611940301	1561.9047619047617	
1.7127133298394614E12	3.0	0.1041181041181041	9604.477611940301	1504.0293040293038	
1.7127133298589636E12	3.0	0.1041181041181041	9604.477611940301	1463.7362637362637	
1.7127133298784658E12	3.0	0.1041181041181041	9604.477611940301	1432.2344322344322	
1.712713329897968E12	3.0	0.1041181041181041	9604.477611940301	1405.128205128205	
1.7127133299174705E12	3.0	0.1041181041181041	9604.477611940301	1398.5347985347985	
1.7127133299369727E12	3.0	0.1041181041181041	9604.477611940301	1403.6630036630036	
1.7127133299564749E12	3.0	0.1041181041181041	9604.477611940301	1421.9780219780218	
1.712713329975977E12	3.0	0.1041181041181041	9604.477611940301	1433.6996336996335	
1.7127133299954792E12	3.0	0.1041181041181041	9604.477611940301	1420.5128205128203	
1.7127133300149814E12	3.0	0.1041181041181041	9604.477611940301	1405.8608058608058	
1.7127133300344836E12	3.0	0.1041181041181041	9604.477611940301	1389.7435897435896	
1.7127133300539858E12	3.0	0.1041181041181041	9604.477611940301	1358.974358974359	
1.712713330073488E12	3.0	0.1041181041181041	9604.477611940301	1329.6703296703297	
1.7127133300929905E12	3.0	0.1041181041181041	9604.477611940301	1312.087912087912	
1.7127133301124927E12	3.0	0.1041181041181041	9604.477611940301	1295.970695970696	
1.7127133301319949E12	3.0	0.1041181041181041	9604.477611940301	1279.8534798534797	
1.712713330151497E12	3.0	0.1041181041181041	9604.477611940301	1263.003663003663	
1.7127133301709993E12	3.0	0.1041181041181041	9604.477611940301	1252.7472527472526	
1.7127133301905015E12	3.0	0.1041181041181041	9604.477611940301	1250.5494505494505	
1.7127133302100037E12	3.0	0.1041181041181041	9604.477611940301	1253.4798534798533	
1.7127133302295059E12	3.0	0.1041181041181041	9604.477611940301	1243.2234432234432	
1.7127133302490083E12	3.0	0.1041181041181041	9604.477611940301	1223.4432234432234	
1.7127133302685105E12	3.0	0.1041181041181041	9604.477611940301	1198.5347985347985	
1.7127133302880127E12	3.0	0.1041181041181041	9604.477611940301	1189.0109890109889	
1.712713330307515E12	3.0	0.1041181041181041	9604.477611940301	1194.1391941391942	
1.712713330327017E12	3.0	0.10367410367410364	9645.610278372595	1188.278388278388	
1.7127133303465193E12	3.0	0.1041181041181041	9604.477611940301	1192.6739926739926	
1.7127133303660215E12	3.0	0.1041181041181041	9604.477611940301	1212.4542124542124	
1.7127133303855237E12	3.0	0.1041181041181041	9604.477611940301	1248.3516483516482	
1.7127133304050261E12	3.0	0.1041181041181041	9604.477611940301	1318.6813186813185	
1.7127133304245283E12	3.0	0.1041181041181041	9604.477611940301	1422.7106227106226	
1.7127133304440305E12	3.0	0.1041181041181041	9604.477611940301	1553.113553113553	
1.7127133304635327E12	3.0	0.1041181041181041	9604.477611940301	1668.8644688644688	
1.712713330483035E12	3.0	0.1041181041181041	9604.477611940301	1740.6593406593406	
1.712713330502537E12	3.0	0.1041181041181041	9604.477611940301	1765.5677655677655	
1.7127133305220393E12	3.0	0.1041181041181041	9604.477611940301	1751.6483516483515	
1.7127133305415415E12	3.0	0.1041181041181041	9604.477611940301	1712.087912087912	
1.712713330561044E12	3.0	0.1041181041181041	9604.477611940301	1657.8754578754579	
1.7127133305805461E12	3.0	0.1041181041181041	9604.477611940301	1589.7435897435896	
1.7127133306000483E12	3.0	0.1041181041181041	9604.477611940301	1533.3333333333333	
1.7127133306195505E12	3.0	0.1041181041181041	9604.477611940301	1493.040293040293	
1.7127133306390527E12	3.0	0.1041181041181041	9604.477611940301	1462.2710622710622	
1.712713330658555E12	3.0	0.1041181041181041	9604.477611940301	1428.5714285714284	
1.7127133306780571E12	3.0	0.1041181041181041	9604.477611940301	1401.4652014652013	
1.7127133306975593E12	3.0	0.1041181041181041	9604.477611940301	1386.8131868131868	
1.7127133307170618E12	3.0	0.1041181041181041	9604.477611940301	1394.139194139194	
1.712713330736564E12	3.0	0.1041181041181041	9604.477611940301	1411.7216117216117	
1.7127133307560662E12	3.0	0.1041181041181041	9604.477611940301	1418.3150183150183	
1.7127133307755684E12	3.0	0.10456210456210459	9563.69426751592	1406.5934065934066	
1.7127133307950706E12	3.0	0.1041181041181041	9604.477611940301	1390.4761904761904	
1.7127133308145728E12	3.0	0.1041181041181041	9604.477611940301	1367.032967032967	
1.712713330834075E12	3.0	0.1041181041181041	9604.477611940301	1349.4505494505493	
1.7127133308535771E12	3.0	0.1041181041181041	9604.477611940301	1333.3333333333333	
1.7127133308730796E12	3.0	0.1041181041181041	9604.477611940301	1317.9487179487178	
1.7127133308925818E12	3.0	0.1041181041181041	9604.477611940301	1304.0293040293038	
1.712713330912084E12	3.0	0.1041181041181041	9604.477611940301	1293.7728937728937	
1.7127133309315862E12	3.0	0.1041181041181041	9604.477611940301	1284.2490842490843	
1.7127133309510884E12	3.0	0.1041181041181041	9604.477611940301	1273.260073260073	
1.7127133309705906E12	3.0	0.1041181041181041	9604.477611940301	1257.8754578754579	
1.7127133309900928E12	3.0	0.1041181041181041	9604.477611940301	1242.4908424908424	
1.712713331009595E12	3.0	0.1041181041181041	9604.477611940301	1230.03663003663	
1.7127133310290974E12	3.0	0.1041181041181041	9604.477611940301	1225.6410256410256	
1.7127133310485996E12	3.0	0.1041181041181041	9604.477611940301	1221.245421245421	
1.7127133310681018E12	3.0	0.1041181041181041	9604.477611940301	1216.8498168498168	
1.712713331087604E12	3.0	0.1041181041181041	9604.477611940301	1211.7216117216117	
1.7127133311071062E12	3.0	0.1041181041181041	9604.477611940301	1229.3040293040292	
1.7127133311266084E12	3.0	0.1041181041181041	9604.477611940301	1263.7362637362637	
1.7127133311461106E12	3.0	0.1041181041181041	9604.477611940301	1328.937728937729	
1.7127133311656128E12	3.0	0.1041181041181041	9604.477611940301	1430.7692307692307	
1.7127133311851152E12	3.0	0.1041181041181041	9604.477611940301	1570.6959706959706	
1.7127133312046174E12	3.0	0.1041181041181041	9604.477611940301	1691.5750915750914	
1.7127133312241196E12	3.0	0.1041181041181041	9604.477611940301	1776.5567765567764	
1.7127133312436218E12	3.0	0.1041181041181041	9604.477611940301	1806.5934065934064	
1.712713331263124E12	3.0	0.1041181041181041	9604.477611940301	1786.8131868131868	
